47;5;1
229;5;2
141;5;3
79;5;4
104;5;5
128;5;6
100;5;7
59;5;8
40;5;9
1;5;10
5;5;11
203;5;12
6;5;13
114;5;14
266;5;15
220;5;16
13;5;17
285;5;18
23;5;19
245;5;20
284;5;21
15;5;22
