25;6;1
286;6;2
237;6;3
28;6;4
124;6;5
31;6;6
130;6;7
30;6;8
167;6;9
223;6;10
81;6;11
4;6;12
232;6;13
259;6;14
109;6;15
249;6;16
92;6;17
205;6;18
15;6;19
202;6;20
175;6;21
172;6;22
68;6;23
196;6;24
71;6;25
225;6;26
276;6;27
19;6;28
