9;1;1
27;1;2
46;1;3
72;1;4
26;1;5
189;1;6
25;1;7
56;1;8
12;1;9
101;1;10
43;1;11
217;1;12
18;1;13
206;1;14
8;1;15
11;1;16
53;1;17
13;1;18
3;1;19
70;1;20
19;1;21
107;1;22
60;1;23
214;1;24
88;1;25
