24;4;1
176;4;2
58;4;3
45;4;4
20;4;5
1;4;6
5;4;7
89;4;8
36;4;9
61;4;10
200;4;11
10;4;12
8;4;13
227;4;14
22;4;15
54;4;16
98;4;17
222;4;18
151;4;19
4;4;20
230;4;21
259;4;22
109;4;23
262;4;24
76;4;25
17;4;26
303;4;27
